id,created_at,lead_id,sustatus_id,hostel_id,cityid
4692,11-04-2023 14:59,1181,12,3115,13
4693,12-04-2023 02:32,1181,13,3115,13
4694,13-04-2023 23:33,1181,14,3115,13
4695,14-04-2023 12:29,1181,15,3115,13
4696,15-04-2023 18:48,1181,16,3115,13
4697,17-04-2023 04:11,1181,17,3115,13
4698,17-04-2023 20:16,1181,18,3115,13
4699,18-04-2023 03:15,1181,19,3115,13
4700,19-04-2023 09:18,1181,20,3115,13
4707,15-03-2023 16:08,1182,1,NULL,19
4708,16-03-2023 07:37,1182,2,NULL,19
4709,17-03-2023 17:36,1182,3,NULL,19
4710,19-03-2023 07:33,1182,4,NULL,19
4711,20-03-2023 22:47,1182,5,3136,19
4712,22-03-2023 11:57,1182,6,3136,19
4713,23-03-2023 11:59,1182,7,3136,19
4714,24-03-2023 21:07,1182,8,3136,19
4715,25-03-2023 10:14,1182,9,3136,19
4716,26-03-2023 11:42,1182,10,3136,19
4717,27-03-2023 18:29,1182,11,3136,19
4718,28-03-2023 21:39,1182,12,3136,19
4733,26-03-2023 14:34,1183,1,NULL,14
4734,27-03-2023 02:24,1183,2,NULL,14
4735,27-03-2023 12:35,1183,3,NULL,14
4736,29-03-2023 08:35,1183,4,NULL,14
4737,31-03-2023 07:40,1183,5,3120,14
4738,31-03-2023 19:29,1183,6,3120,14
4739,01-04-2023 17:30,1183,7,3120,14
4740,03-04-2023 05:46,1183,8,3120,14
4741,04-04-2023 18:05,1183,9,3120,14
4742,05-04-2023 18:19,1183,10,3120,14
4743,06-04-2023 20:51,1183,11,3120,14
4744,07-04-2023 04:05,1183,12,3120,14
4745,08-04-2023 10:11,1183,13,3120,14
4746,09-04-2023 22:40,1183,14,3120,14
4747,11-04-2023 15:37,1183,15,3120,14
4759,24-03-2023 06:38,1184,1,NULL,14
4760,25-03-2023 05:09,1184,2,NULL,14
4761,25-03-2023 06:57,1184,3,NULL,14
4762,26-03-2023 20:15,1184,4,NULL,14
4763,27-03-2023 20:43,1184,5,3119,14
4764,28-03-2023 16:28,1184,6,3119,14
4765,29-03-2023 16:52,1184,7,3119,14
4766,30-03-2023 16:48,1184,8,3119,14
4767,01-04-2023 13:14,1184,9,3119,14
4768,01-04-2023 15:03,1184,10,3119,14
4769,02-04-2023 00:58,1184,11,3119,14
4770,02-04-2023 05:39,1184,12,3119,14
4771,03-04-2023 09:35,1184,13,3119,14
4772,05-04-2023 01:34,1184,14,3119,14
4773,05-04-2023 16:21,1184,15,3119,14
4774,06-04-2023 09:54,1184,16,3119,14
4775,06-04-2023 15:59,1184,17,3119,14
4776,06-04-2023 16:07,1184,18,3119,14
4777,06-04-2023 21:58,1184,19,3119,14
4778,07-04-2023 20:22,1184,20,3119,14
4779,08-04-2023 10:02,1184,21,3119,14
4780,08-04-2023 21:49,1184,22,3119,14
4785,03-03-2023 11:52,1185,1,NULL,15
4786,03-03-2023 16:17,1185,2,NULL,15
4787,03-03-2023 17:17,1185,3,NULL,15
4788,04-03-2023 20:11,1185,4,NULL,15
4789,06-03-2023 10:29,1185,5,3124,15
4790,07-03-2023 21:00,1185,6,3124,15
4811,12-03-2023 22:36,1186,1,NULL,11
4812,14-03-2023 22:11,1186,2,NULL,11
4813,15-03-2023 07:18,1186,3,NULL,11
4814,16-03-2023 12:17,1186,4,NULL,11
4815,18-03-2023 10:21,1186,5,3101,11
4816,20-03-2023 09:50,1186,6,3101,11
4817,21-03-2023 15:15,1186,7,3101,11
4818,22-03-2023 13:33,1186,8,3101,11
4819,24-03-2023 07:57,1186,9,3101,11
4820,24-03-2023 17:12,1186,10,3101,11
4821,25-03-2023 00:31,1186,11,3101,11
4822,26-03-2023 20:05,1186,12,3101,11
4823,27-03-2023 08:00,1186,13,3101,11
4824,28-03-2023 07:52,1186,14,3101,11
4825,29-03-2023 13:30,1186,15,3101,11
4826,31-03-2023 08:40,1186,16,3101,11
4827,02-04-2023 01:15,1186,17,3101,11
4828,02-04-2023 03:27,1186,18,3101,11
4829,03-04-2023 04:03,1186,19,3101,11
4830,03-04-2023 05:24,1186,20,3101,11
4831,03-04-2023 17:36,1186,21,3101,11
4832,05-04-2023 07:30,1186,22,3101,11
4833,06-04-2023 11:21,1186,23,3101,11
4834,08-04-2023 03:29,1186,24,3101,11
4835,08-04-2023 07:25,1186,25,3101,11
4837,03-03-2023 06:49,1187,1,NULL,13
4838,04-03-2023 17:25,1187,2,NULL,13
4839,05-03-2023 23:18,1187,3,NULL,13
4840,07-03-2023 14:00,1187,4,NULL,13
4841,07-03-2023 19:18,1187,5,3111,13
4842,08-03-2023 22:17,1187,6,3111,13
4843,09-03-2023 05:57,1187,7,3111,13
4844,09-03-2023 23:27,1187,8,3111,13
4845,10-03-2023 11:41,1187,9,3111,13
4846,10-03-2023 15:24,1187,10,3111,13
4847,10-03-2023 18:04,1187,11,3111,13
4848,10-03-2023 22:19,1187,12,3111,13
4849,12-03-2023 09:44,1187,13,3111,13
4850,13-03-2023 07:56,1187,14,3111,13
4851,13-03-2023 23:40,1187,15,3111,13
4852,14-03-2023 11:56,1187,16,3111,13
4853,15-03-2023 05:52,1187,17,3111,13
4854,15-03-2023 22:08,1187,18,3111,13
4855,16-03-2023 13:48,1187,19,3111,13
4856,17-03-2023 13:50,1187,20,3111,13
4857,18-03-2023 04:01,1187,21,3111,13
4858,19-03-2023 18:43,1187,22,3111,13
4859,20-03-2023 13:12,1187,23,3111,13
4860,21-03-2023 20:00,1187,24,3111,13
4861,22-03-2023 10:28,1187,25,3111,13
4863,21-03-2023 08:27,1188,1,NULL,13
4864,22-03-2023 19:49,1188,2,NULL,13
4865,24-03-2023 02:37,1188,3,NULL,13
4866,24-03-2023 23:13,1188,4,NULL,13
4867,25-03-2023 02:47,1188,5,3112,13
4868,25-03-2023 09:47,1188,6,3112,13
4869,26-03-2023 12:54,1188,7,3112,13
4870,27-03-2023 23:53,1188,8,3112,13
4871,29-03-2023 21:39,1188,9,3112,13
4872,30-03-2023 11:10,1188,10,3112,13
4873,01-04-2023 05:14,1188,11,3112,13
4874,02-04-2023 13:13,1188,12,3112,13
4875,03-04-2023 15:01,1188,13,3112,13
4876,05-04-2023 04:28,1188,14,3112,13
4877,06-04-2023 05:10,1188,15,3112,13
4878,07-04-2023 04:35,1188,16,3112,13
4879,08-04-2023 14:52,1188,17,3112,13
4880,09-04-2023 03:01,1188,18,3112,13
4889,04-03-2023 13:27,1189,1,NULL,0
4890,04-03-2023 17:15,1189,2,NULL,0
4891,05-03-2023 01:33,1189,3,NULL,0
4892,05-03-2023 10:59,1189,4,NULL,0
4893,06-03-2023 03:32,1189,5,3138,0
4894,07-03-2023 10:42,1189,6,3138,0
4895,08-03-2023 09:50,1189,7,3138,0
4896,10-03-2023 04:25,1189,8,3138,0
4897,10-03-2023 14:08,1189,9,3138,0
4898,11-03-2023 04:22,1189,10,3138,0
4899,11-03-2023 13:35,1189,11,3138,0
4900,12-03-2023 12:45,1189,12,3138,0
4901,12-03-2023 22:37,1189,13,3138,0
4902,14-03-2023 03:53,1189,14,3138,0
4903,15-03-2023 20:09,1189,15,3138,0
4915,10-03-2023 18:58,1190,1,NULL,11
4916,11-03-2023 13:29,1190,2,NULL,11
4917,12-03-2023 21:50,1190,3,NULL,11
4941,03-03-2023 10:05,1191,1,NULL,0
4942,05-03-2023 04:10,1191,2,NULL,0
4943,07-03-2023 00:24,1191,3,NULL,0
4944,07-03-2023 10:11,1191,4,NULL,0
4945,09-03-2023 03:34,1191,5,3139,0
4946,09-03-2023 18:54,1191,6,3139,0
4947,11-03-2023 02:07,1191,7,3139,0
4948,12-03-2023 22:39,1191,8,3139,0
4949,13-03-2023 04:15,1191,9,3139,0
4950,13-03-2023 06:10,1191,10,3139,0
4951,15-03-2023 03:17,1191,11,3139,0
4952,15-03-2023 22:12,1191,12,3139,0
4953,16-03-2023 23:24,1191,13,3139,0
4954,18-03-2023 16:53,1191,14,3139,0
4967,08-03-2023 09:23,1192,1,NULL,14
4968,09-03-2023 19:51,1192,2,NULL,14
4969,10-03-2023 23:30,1192,3,NULL,14
4970,12-03-2023 17:59,1192,4,NULL,14
4971,13-03-2023 14:58,1192,5,3118,14
4972,15-03-2023 03:02,1192,6,3118,14
4973,15-03-2023 16:23,1192,7,3118,14
4974,17-03-2023 01:46,1192,8,3118,14
4975,18-03-2023 15:12,1192,9,3118,14
4976,20-03-2023 04:18,1192,10,3118,14
4977,20-03-2023 16:14,1192,11,3118,14
4978,21-03-2023 13:55,1192,12,3118,14
4979,23-03-2023 08:19,1192,13,3118,14
4980,24-03-2023 08:57,1192,14,3118,14
4993,23-03-2023 14:16,1193,1,NULL,11
4994,23-03-2023 21:36,1193,2,NULL,11
4995,25-03-2023 06:38,1193,3,NULL,11
4996,26-03-2023 04:14,1193,4,NULL,11
4997,27-03-2023 06:44,1193,5,3105,11
4998,29-03-2023 02:49,1193,6,3105,11
4999,30-03-2023 02:18,1193,7,3105,11
5000,30-03-2023 15:55,1193,8,3105,11
5001,01-04-2023 04:02,1193,9,3105,11
5002,03-04-2023 01:13,1193,10,3105,11
5003,03-04-2023 18:19,1193,11,3105,11
5004,05-04-2023 04:45,1193,12,3105,11
5005,05-04-2023 06:55,1193,13,3105,11
5006,06-04-2023 16:31,1193,14,3105,11
5007,06-04-2023 17:56,1193,15,3105,11
5008,06-04-2023 22:28,1193,16,3105,11
5009,07-04-2023 01:15,1193,17,3105,11
5010,08-04-2023 13:29,1193,18,3105,11
5011,08-04-2023 15:47,1193,19,3105,11
5012,10-04-2023 00:12,1193,20,3105,11
5013,11-04-2023 23:53,1193,21,3105,11
5014,13-04-2023 05:00,1193,22,3105,11
5015,14-04-2023 03:33,1193,23,3105,11
5019,24-03-2023 03:46,1194,1,NULL,11
5045,15-03-2023 03:02,1195,1,NULL,0
5046,16-03-2023 14:01,1195,2,NULL,0
5047,17-03-2023 20:05,1195,3,NULL,0
5071,18-03-2023 16:17,1196,1,NULL,16
5072,18-03-2023 19:04,1196,2,NULL,16
5073,20-03-2023 03:30,1196,3,NULL,16
5097,28-03-2023 12:56,1197,1,NULL,13
5098,29-03-2023 20:07,1197,2,NULL,13
5099,30-03-2023 22:37,1197,3,NULL,13
5100,31-03-2023 20:05,1197,4,NULL,13
5101,01-04-2023 14:18,1197,5,3114,13
5102,01-04-2023 16:14,1197,6,3114,13
5103,02-04-2023 06:38,1197,7,3114,13
5104,03-04-2023 09:43,1197,8,3114,13
5105,05-04-2023 06:39,1197,9,3114,13
5106,06-04-2023 06:06,1197,10,3114,13
5107,07-04-2023 20:08,1197,11,3114,13
5108,08-04-2023 02:12,1197,12,3114,13
5109,09-04-2023 04:05,1197,13,3114,13
5110,10-04-2023 21:44,1197,14,3114,13
5111,12-04-2023 06:22,1197,15,3114,13
5112,12-04-2023 09:34,1197,16,3114,13
5113,12-04-2023 19:14,1197,17,3114,13
5114,14-04-2023 01:51,1197,18,3114,13
5115,14-04-2023 16:50,1197,19,3114,13
5116,15-04-2023 20:24,1197,20,3114,13
5117,16-04-2023 17:38,1197,21,3114,13
5118,16-04-2023 19:00,1197,22,3114,13
5119,18-04-2023 09:27,1197,23,3114,13
5120,19-04-2023 19:20,1197,24,3114,13
5121,20-04-2023 05:44,1197,25,3114,13
5123,24-03-2023 16:03,1198,1,NULL,16
5124,25-03-2023 11:11,1198,2,NULL,16
5125,26-03-2023 09:40,1198,3,NULL,16
5126,28-03-2023 06:27,1198,4,NULL,16
5127,29-03-2023 23:59,1198,5,3128,16
5128,30-03-2023 12:36,1198,6,3128,16
5129,31-03-2023 10:42,1198,7,3128,16
5130,31-03-2023 23:02,1198,8,3128,16
5131,01-04-2023 17:45,1198,9,3128,16
5132,03-04-2023 15:13,1198,10,3128,16
5133,04-04-2023 05:53,1198,11,3128,16
5134,05-04-2023 08:56,1198,12,3128,16
5135,06-04-2023 10:29,1198,13,3128,16
5136,07-04-2023 04:04,1198,14,3128,16
5149,28-03-2023 18:05,1199,1,NULL,11
5150,29-03-2023 04:13,1199,2,NULL,11
5151,29-03-2023 10:08,1199,3,NULL,11
5152,30-03-2023 05:14,1199,4,NULL,11
5153,31-03-2023 14:38,1199,5,3106,11
5154,01-04-2023 00:06,1199,6,3106,11
5155,01-04-2023 10:25,1199,7,3106,11
5156,01-04-2023 20:27,1199,8,3106,11
5157,02-04-2023 05:01,1199,9,3106,11
5158,03-04-2023 21:57,1199,10,3106,11
5159,05-04-2023 05:22,1199,11,3106,11
5160,05-04-2023 14:10,1199,12,3106,11
5161,05-04-2023 18:13,1199,13,3106,11
5162,06-04-2023 03:28,1199,14,3106,11
5163,07-04-2023 17:27,1199,15,3106,11
5164,09-04-2023 04:20,1199,16,3106,11
5165,10-04-2023 13:45,1199,17,3106,11
5166,12-04-2023 05:32,1199,18,3106,11
5167,12-04-2023 22:39,1199,19,3106,11
5168,13-04-2023 23:12,1199,20,3106,11
5169,15-04-2023 00:28,1199,21,3106,11
5170,15-04-2023 11:37,1199,22,3106,11
5171,16-04-2023 06:05,1199,23,3106,11
5175,15-03-2023 11:21,1200,1,NULL,13
5176,16-03-2023 02:58,1200,2,NULL,13
5201,10-03-2023 12:00,1201,1,NULL,14
5202,12-03-2023 04:36,1201,2,NULL,14
5203,12-03-2023 06:32,1201,3,NULL,14
5204,12-03-2023 23:11,1201,4,NULL,14
5205,13-03-2023 03:17,1201,5,3120,14
5206,14-03-2023 04:04,1201,6,3120,14
5207,14-03-2023 23:06,1201,7,3120,14
5208,15-03-2023 15:16,1201,8,3120,14
5209,17-03-2023 01:09,1201,9,3120,14
5210,18-03-2023 04:27,1201,10,3120,14
5211,20-03-2023 01:52,1201,11,3120,14
5227,09-03-2023 17:03,1202,1,NULL,15
5228,11-03-2023 02:53,1202,2,NULL,15
5229,12-03-2023 22:23,1202,3,NULL,15
5230,14-03-2023 15:46,1202,4,NULL,15
5231,15-03-2023 13:26,1202,5,3124,15
5232,17-03-2023 08:00,1202,6,3124,15
5233,18-03-2023 05:38,1202,7,3124,15
5234,19-03-2023 12:01,1202,8,3124,15
5235,20-03-2023 18:10,1202,9,3124,15
5236,21-03-2023 11:15,1202,10,3124,15
5237,23-03-2023 06:43,1202,11,3124,15
5238,24-03-2023 11:41,1202,12,3124,15
5239,25-03-2023 22:23,1202,13,3124,15
5240,26-03-2023 15:21,1202,14,3124,15
5241,28-03-2023 09:32,1202,15,3124,15
5242,28-03-2023 16:11,1202,16,3124,15
5243,30-03-2023 10:16,1202,17,3124,15
5244,31-03-2023 23:14,1202,18,3124,15
5245,02-04-2023 06:35,1202,19,3124,15
5246,03-04-2023 11:40,1202,20,3124,15
5247,03-04-2023 22:13,1202,21,3124,15
5248,04-04-2023 03:31,1202,22,3124,15
5249,04-04-2023 17:06,1202,23,3124,15
5250,06-04-2023 07:39,1202,24,3124,15
5253,30-03-2023 13:17,1203,1,NULL,14
5254,31-03-2023 04:13,1203,2,NULL,14
5255,31-03-2023 21:23,1203,3,NULL,14
5256,01-04-2023 20:49,1203,4,NULL,14
5257,02-04-2023 20:32,1203,5,3120,14
5258,03-04-2023 00:09,1203,6,3120,14
5259,04-04-2023 03:59,1203,7,3120,14
5260,05-04-2023 04:28,1203,8,3120,14
5261,07-04-2023 02:50,1203,9,3120,14
5262,08-04-2023 04:33,1203,10,3120,14
5263,08-04-2023 06:01,1203,11,3120,14
5264,09-04-2023 21:14,1203,12,3120,14
5265,10-04-2023 10:06,1203,13,3120,14
5266,12-04-2023 04:26,1203,14,3120,14
5267,12-04-2023 23:02,1203,15,3120,14
5268,13-04-2023 23:09,1203,16,3120,14
5269,15-04-2023 19:58,1203,17,3120,14
5270,17-04-2023 02:22,1203,18,3120,14
5271,17-04-2023 07:06,1203,19,3120,14
5272,17-04-2023 08:53,1203,20,3120,14
5273,17-04-2023 21:43,1203,21,3120,14
5274,18-04-2023 07:29,1203,22,3120,14
5275,19-04-2023 19:57,1203,23,3120,14
5276,21-04-2023 08:56,1203,24,3120,14
5277,23-04-2023 08:01,1203,25,3120,14
5278,24-04-2023 00:29,1203,26,3120,14
5279,18-03-2023 03:31,1204,1,NULL,16
5280,19-03-2023 21:50,1204,2,NULL,16
5281,21-03-2023 12:54,1204,3,NULL,16
5282,21-03-2023 21:11,1204,4,NULL,16
5283,23-03-2023 10:14,1204,5,3129,16
5284,24-03-2023 13:43,1204,6,3129,16
5285,26-03-2023 09:39,1204,7,3129,16
5305,28-03-2023 17:31,1205,1,NULL,12
5331,30-03-2023 23:27,1206,1,NULL,16
5332,01-04-2023 11:51,1206,2,NULL,16
5333,02-04-2023 23:55,1206,3,NULL,16
5334,03-04-2023 08:44,1206,4,NULL,16
5335,04-04-2023 14:41,1206,5,3127,16
5336,06-04-2023 05:44,1206,6,3127,16
5337,07-04-2023 11:18,1206,7,3127,16
5338,08-04-2023 08:41,1206,8,3127,16
5339,10-04-2023 01:44,1206,9,3127,16
5340,10-04-2023 14:51,1206,10,3127,16
5341,10-04-2023 17:52,1206,11,3127,16
5342,11-04-2023 06:44,1206,12,3127,16
5343,13-04-2023 05:56,1206,13,3127,16
5344,14-04-2023 22:33,1206,14,3127,16
5345,16-04-2023 15:17,1206,15,3127,16
5346,17-04-2023 23:20,1206,16,3127,16
5347,19-04-2023 02:03,1206,17,3127,16
5357,06-03-2023 16:50,1207,1,NULL,12
5358,07-03-2023 05:09,1207,2,NULL,12
5359,07-03-2023 07:21,1207,3,NULL,12
5360,09-03-2023 01:22,1207,4,NULL,12
5361,09-03-2023 02:52,1207,5,3110,12
5362,10-03-2023 03:57,1207,6,3110,12
5383,14-03-2023 07:32,1208,1,NULL,11
5384,15-03-2023 05:49,1208,2,NULL,11
5385,16-03-2023 00:50,1208,3,NULL,11
5386,18-03-2023 00:18,1208,4,NULL,11
5387,19-03-2023 21:22,1208,5,3105,11
5388,20-03-2023 05:19,1208,6,3105,11
5389,21-03-2023 17:40,1208,7,3105,11
5390,23-03-2023 14:07,1208,8,3105,11
5409,01-04-2023 07:16,1209,1,NULL,11
5410,02-04-2023 16:57,1209,2,NULL,11
5411,03-04-2023 10:55,1209,3,NULL,11
5412,04-04-2023 16:26,1209,4,NULL,11
5413,06-04-2023 14:32,1209,5,3104,11
5414,06-04-2023 15:51,1209,6,3104,11
5415,08-04-2023 01:19,1209,7,3104,11
5416,09-04-2023 17:17,1209,8,3104,11
5417,11-04-2023 15:19,1209,9,3104,11
5418,12-04-2023 02:40,1209,10,3104,11
5419,13-04-2023 11:48,1209,11,3104,11
5420,15-04-2023 00:58,1209,12,3104,11
5421,16-04-2023 18:13,1209,13,3104,11
5422,18-04-2023 09:08,1209,14,3104,11
5423,18-04-2023 11:12,1209,15,3104,11
5424,19-04-2023 17:51,1209,16,3104,11
5425,20-04-2023 12:33,1209,17,3104,11
5435,16-03-2023 03:04,1210,1,NULL,17
5436,17-03-2023 19:17,1210,2,NULL,17
5437,18-03-2023 07:48,1210,3,NULL,17
5438,20-03-2023 03:19,1210,4,NULL,17
5439,20-03-2023 04:46,1210,5,3131,17
5440,21-03-2023 22:39,1210,6,3131,17
5441,22-03-2023 05:09,1210,7,3131,17
5442,23-03-2023 05:02,1210,8,3131,17
5443,23-03-2023 05:14,1210,9,3131,17
5461,15-03-2023 12:48,1211,1,NULL,0
5462,15-03-2023 16:55,1211,2,NULL,0
5463,17-03-2023 10:29,1211,3,NULL,0
5464,18-03-2023 18:46,1211,4,NULL,0
5465,19-03-2023 18:58,1211,5,3139,0
5466,21-03-2023 03:30,1211,6,3139,0
5467,22-03-2023 08:27,1211,7,3139,0
5468,22-03-2023 16:14,1211,8,3139,0
5469,24-03-2023 01:32,1211,9,3139,0
5470,25-03-2023 17:09,1211,10,3139,0
5471,26-03-2023 06:26,1211,11,3139,0
5472,28-03-2023 02:22,1211,12,3139,0
5473,29-03-2023 00:18,1211,13,3139,0
5474,30-03-2023 06:46,1211,14,3139,0
5475,31-03-2023 09:34,1211,15,3139,0
5476,31-03-2023 10:59,1211,16,3139,0
5477,01-04-2023 01:23,1211,17,3139,0
5478,02-04-2023 14:41,1211,18,3139,0
5479,04-04-2023 04:02,1211,19,3139,0
5480,05-04-2023 10:53,1211,20,3139,0
5481,07-04-2023 06:32,1211,21,3139,0
5482,07-04-2023 20:54,1211,22,3139,0
5483,08-04-2023 14:19,1211,23,3139,0
5484,08-04-2023 19:00,1211,24,3139,0
5487,18-03-2023 06:37,1212,1,NULL,14
5488,19-03-2023 23:12,1212,2,NULL,14
5489,20-03-2023 14:44,1212,3,NULL,14
5490,21-03-2023 00:49,1212,4,NULL,14
5491,22-03-2023 22:53,1212,5,3120,14
5492,24-03-2023 06:10,1212,6,3120,14
5493,26-03-2023 03:29,1212,7,3120,14
5494,27-03-2023 19:37,1212,8,3120,14
5495,29-03-2023 13:35,1212,9,3120,14
5496,30-03-2023 16:39,1212,10,3120,14
5497,31-03-2023 14:33,1212,11,3120,14
5498,01-04-2023 19:11,1212,12,3120,14
5499,02-04-2023 23:49,1212,13,3120,14
5500,04-04-2023 13:33,1212,14,3120,14
5501,06-04-2023 04:48,1212,15,3120,14
5502,07-04-2023 16:02,1212,16,3120,14
5503,08-04-2023 00:34,1212,17,3120,14
5504,08-04-2023 03:34,1212,18,3120,14
5505,09-04-2023 15:16,1212,19,3120,14
5506,11-04-2023 00:41,1212,20,3120,14
5507,12-04-2023 21:25,1212,21,3120,14
5508,13-04-2023 04:55,1212,22,3120,14
5509,14-04-2023 23:52,1212,23,3120,14
5513,03-03-2023 04:36,1213,1,NULL,16
5514,04-03-2023 09:47,1213,2,NULL,16
5515,04-03-2023 16:12,1213,3,NULL,16
5516,04-03-2023 17:22,1213,4,NULL,16
5517,05-03-2023 10:37,1213,5,3127,16
5518,07-03-2023 09:15,1213,6,3127,16
5519,07-03-2023 21:29,1213,7,3127,16
5520,08-03-2023 08:10,1213,8,3127,16
5521,09-03-2023 20:23,1213,9,3127,16
5539,27-03-2023 23:35,1214,1,NULL,20
5540,29-03-2023 12:44,1214,2,NULL,20
5541,29-03-2023 20:45,1214,3,NULL,20
5542,30-03-2023 01:51,1214,4,NULL,20
5543,01-04-2023 00:45,1214,5,3133,20
5544,01-04-2023 21:49,1214,6,3133,20
5545,03-04-2023 03:15,1214,7,3133,20
5546,03-04-2023 04:58,1214,8,3133,20
5547,04-04-2023 19:09,1214,9,3133,20
5548,06-04-2023 07:34,1214,10,3133,20
5565,28-03-2023 20:26,1215,1,NULL,11
5566,30-03-2023 09:19,1215,2,NULL,11
5567,01-04-2023 08:51,1215,3,NULL,11
5568,02-04-2023 21:20,1215,4,NULL,11
5569,04-04-2023 09:14,1215,5,3103,11
5570,05-04-2023 20:46,1215,6,3103,11
5571,06-04-2023 19:28,1215,7,3103,11
5572,07-04-2023 10:21,1215,8,3103,11
5573,07-04-2023 18:13,1215,9,3103,11
5574,08-04-2023 09:26,1215,10,3103,11
5575,08-04-2023 19:25,1215,11,3103,11
5576,08-04-2023 20:46,1215,12,3103,11
5577,08-04-2023 23:02,1215,13,3103,11
5578,10-04-2023 02:01,1215,14,3103,11
5579,11-04-2023 12:43,1215,15,3103,11
5580,13-04-2023 10:11,1215,16,3103,11
5591,11-03-2023 08:26,1216,1,NULL,11
5592,12-03-2023 09:43,1216,2,NULL,11
5593,13-03-2023 14:33,1216,3,NULL,11
5594,13-03-2023 18:22,1216,4,NULL,11
5595,15-03-2023 00:36,1216,5,3107,11
5596,15-03-2023 03:23,1216,6,3107,11
5597,15-03-2023 03:31,1216,7,3107,11
5598,16-03-2023 02:19,1216,8,3107,11
5599,16-03-2023 23:10,1216,9,3107,11
5600,17-03-2023 19:03,1216,10,3107,11
5601,18-03-2023 01:42,1216,11,3107,11
5602,19-03-2023 06:17,1216,12,3107,11
5603,20-03-2023 10:12,1216,13,3107,11
5604,20-03-2023 23:24,1216,14,3107,11
5605,22-03-2023 11:55,1216,15,3107,11
5606,22-03-2023 18:48,1216,16,3107,11
5607,23-03-2023 06:44,1216,17,3107,11
5617,24-03-2023 05:36,1217,1,NULL,13
5618,25-03-2023 14:42,1217,2,NULL,13
5619,26-03-2023 10:40,1217,3,NULL,13
5620,27-03-2023 17:55,1217,4,NULL,13
5621,29-03-2023 01:51,1217,5,3115,13
5622,29-03-2023 08:21,1217,6,3115,13
5623,29-03-2023 15:56,1217,7,3115,13
5624,31-03-2023 01:30,1217,8,3115,13
5625,01-04-2023 06:05,1217,9,3115,13
5626,03-04-2023 03:33,1217,10,3115,13
5627,03-04-2023 05:35,1217,11,3115,13
5628,03-04-2023 23:20,1217,12,3115,13
5629,04-04-2023 02:49,1217,13,3115,13
5630,04-04-2023 22:18,1217,14,3115,13
5631,06-04-2023 00:41,1217,15,3115,13
5632,06-04-2023 08:13,1217,16,3115,13
5633,06-04-2023 12:55,1217,17,3115,13
5634,07-04-2023 20:04,1217,18,3115,13
5635,08-04-2023 10:30,1217,19,3115,13
5636,09-04-2023 02:54,1217,20,3115,13
5637,11-04-2023 00:00,1217,21,3115,13
5638,11-04-2023 17:12,1217,22,3115,13
5643,06-03-2023 02:38,1218,1,NULL,16
5644,06-03-2023 12:42,1218,2,NULL,16
5645,08-03-2023 05:30,1218,3,NULL,16
5646,08-03-2023 16:34,1218,4,NULL,16
5647,09-03-2023 08:14,1218,5,3130,16
5648,10-03-2023 13:45,1218,6,3130,16
5649,10-03-2023 15:35,1218,7,3130,16
5650,11-03-2023 03:12,1218,8,3130,16
5669,24-03-2023 06:37,1219,1,NULL,14
5670,24-03-2023 07:18,1219,2,NULL,14
5671,25-03-2023 12:43,1219,3,NULL,14
5672,27-03-2023 02:55,1219,4,NULL,14
5673,27-03-2023 15:12,1219,5,3117,14
5674,28-03-2023 00:13,1219,6,3117,14
5675,28-03-2023 01:55,1219,7,3117,14
5676,29-03-2023 16:27,1219,8,3117,14
5677,30-03-2023 22:12,1219,9,3117,14
5678,31-03-2023 19:10,1219,10,3117,14
5679,02-04-2023 01:28,1219,11,3117,14
5680,02-04-2023 02:11,1219,12,3117,14
5695,03-03-2023 11:23,1220,1,NULL,11
5696,04-03-2023 15:34,1220,2,NULL,11
5697,05-03-2023 12:14,1220,3,NULL,11
5698,06-03-2023 12:33,1220,4,NULL,11
5699,06-03-2023 23:30,1220,5,3103,11
5700,08-03-2023 22:53,1220,6,3103,11
5701,09-03-2023 06:32,1220,7,3103,11
5702,10-03-2023 11:24,1220,8,3103,11
5703,11-03-2023 15:54,1220,9,3103,11
5704,12-03-2023 11:50,1220,10,3103,11
5705,13-03-2023 06:38,1220,11,3103,11
5706,13-03-2023 09:31,1220,12,3103,11
5721,31-03-2023 03:31,1221,1,NULL,0
5722,02-04-2023 00:51,1221,2,NULL,0
5723,03-04-2023 18:58,1221,3,NULL,0
5724,03-04-2023 22:36,1221,4,NULL,0
5725,04-04-2023 16:13,1221,5,3137,0
5726,05-04-2023 02:26,1221,6,3137,0
5727,06-04-2023 12:48,1221,7,3137,0
5728,06-04-2023 15:07,1221,8,3137,0
5729,07-04-2023 02:35,1221,9,3137,0
5730,07-04-2023 09:52,1221,10,3137,0
5731,08-04-2023 14:59,1221,11,3137,0
5732,10-04-2023 01:55,1221,12,3137,0
5733,10-04-2023 13:11,1221,13,3137,0
5747,12-03-2023 14:02,1222,1,NULL,16
5748,13-03-2023 16:21,1222,2,NULL,16
5749,14-03-2023 12:38,1222,3,NULL,16
5773,17-03-2023 09:43,1223,1,NULL,0
5774,18-03-2023 09:44,1223,2,NULL,0
5775,19-03-2023 01:54,1223,3,NULL,0
5776,19-03-2023 09:38,1223,4,NULL,0
5777,19-03-2023 16:06,1223,5,3137,0
5778,21-03-2023 00:35,1223,6,3137,0
5779,21-03-2023 00:51,1223,7,3137,0
5780,21-03-2023 06:28,1223,8,3137,0
